states,cov,features,splits,ll_train_per_obs_mean,ll_train_per_obs_median,AIC_mean,BIC_mean,ll_val_per_obs_mean,ll_val_per_obs_median,ll_test_per_obs_mean,ll_test_per_obs_median,config_id
2,diag,"['rolling_std_1d', 'ret_log', 'log_volume', 'hour_cos', 'dist_max20', 'dist_min20', 'macd_signal', 'hour_sin', 'adx']",1,-11.1671156596487,-11.1671156596487,4466924.26385948,4467322.300692655,-10.619717630303544,-10.619717630303544,-11.807936660029014,-11.807936660029014,st2_diag_rolling_std_1d-ret_log-log_volume-hour_cos-dist_max20-dist_min20-macd_signal-hour_sin-adx
2,diag,"['rolling_std_1d', 'ret_log', 'range_hl', 'log_volume', 'dist_max20', 'macd_signal', 'dow_sin', 'dow_cos', 'adx']",1,-11.2425795952595,-11.2425795952595,4497109.8381038,4497507.874936976,-10.619903116043224,-10.619903116043224,-11.70239169439669,-11.70239169439669,st2_diag_rolling_std_1d-ret_log-range_hl-log_volume-dist_max20-macd_signal-dow_sin-dow_cos-adx
2,diag,"['rolling_std_1d', 'ret_log', 'rolling_std_1h', 'log_volume', 'hour_cos', 'dist_max20', 'macd_signal', 'dow_sin', 'hour_sin']",1,-11.166421865621935,-11.166421865621935,4466646.746248774,4467044.78308195,-10.620486708424005,-10.620486708424005,-11.737555458104378,-11.737555458104378,st2_diag_rolling_std_1d-ret_log-rolling_std_1h-log_volume-hour_cos-dist_max20-macd_signal-dow_sin-hour_sin
2,full,"['rolling_std_1d', 'ret_log', 'range_hl', 'log_volume', 'hour_cos', 'dist_max20', 'dow_sin', 'hour_sin', 'dow_cos']",1,-10.872959305246976,-10.872959305246976,4349405.72209879,4350538.596162444,-10.620941179949355,-10.620941179949355,-11.617848911237568,-11.617848911237568,st2_full_rolling_std_1d-ret_log-range_hl-log_volume-hour_cos-dist_max20-dow_sin-hour_sin-dow_cos
2,diag,"['rolling_std_1d', 'ret_log', 'log_volume', 'hour_cos', 'dist_max20', 'dist_min20', 'macd_signal', 'dow_sin', 'adx']",1,-11.18338519066763,-11.18338519066763,4473432.076267052,4473830.113100228,-10.621247164028235,-10.621247164028235,-11.80769468455835,-11.80769468455835,st2_diag_rolling_std_1d-ret_log-log_volume-hour_cos-dist_max20-dist_min20-macd_signal-dow_sin-adx
2,full,"['rolling_std_1d', 'ret_log', 'log_volume', 'hour_cos', 'dist_max20', 'macd_signal', 'hour_sin', 'dow_cos', 'adx']",1,-10.984057405720922,-10.984057405720922,4393844.9622883685,4394977.836352022,-10.621544087083743,-10.621544087083743,-11.71703199071884,-11.71703199071884,st2_full_rolling_std_1d-ret_log-log_volume-hour_cos-dist_max20-macd_signal-hour_sin-dow_cos-adx
3,full,"['rolling_std_1d', 'ret_log', 'rolling_std_1h', 'log_volume', 'dist_max20', 'dist_min20', 'macd_signal', 'dow_sin', 'hour_sin', 'dow_cos']",1,-11.250358731357249,-11.250358731357249,4500549.492542899,4502621.325289941,-10.622220610280566,-10.622220610280566,-12.124624530689424,-12.124624530689424,st3_full_rolling_std_1d-ret_log-rolling_std_1h-log_volume-dist_max20-dist_min20-macd_signal-dow_sin-hour_sin-dow_cos
2,diag,"['rolling_std_1d', 'ret_log', 'rolling_std_1h', 'log_volume', 'hour_cos', 'dist_max20', 'macd_signal', 'dow_sin', 'dow_cos']",1,-11.16808239747196,-11.16808239747196,4467310.958988784,4467708.995821959,-10.622304575858877,-10.622304575858877,-11.735527460271006,-11.735527460271006,st2_diag_rolling_std_1d-ret_log-rolling_std_1h-log_volume-hour_cos-dist_max20-macd_signal-dow_sin-dow_cos
2,full,"['ret_log', 'atr_14', 'hour_cos', 'dist_min20', 'macd_signal', 'dow_sin', 'hour_sin', 'dow_cos', 'adx']",1,-10.967913419346713,-10.967913419346713,4387387.367738686,4388520.241802339,-10.622742246230152,-10.622742246230152,-11.146601966054817,-11.146601966054817,st2_full_ret_log-atr_14-hour_cos-dist_min20-macd_signal-dow_sin-hour_sin-dow_cos-adx
2,full,"['ret_log', 'range_hl', 'hour_cos', 'dist_min20', 'macd_signal', 'dow_sin', 'hour_sin', 'dow_cos', 'adx']",1,-11.126621389249307,-11.126621389249307,4450870.555699723,4452003.429763377,-10.623676180808705,-10.623676180808705,-11.300317829460159,-11.300317829460159,st2_full_ret_log-range_hl-hour_cos-dist_min20-macd_signal-dow_sin-hour_sin-dow_cos-adx
3,diag,"['ret_log', 'log_volume', 'hour_cos', 'dist_min20', 'macd_signal', 'dow_sin', 'hour_sin', 'dow_cos', 'adx']",1,-10.84055080143827,-10.84055080143827,4336344.320575308,4336977.097079331,-10.624651800102713,-10.624651800102713,-11.337305771142686,-11.337305771142686,st3_diag_ret_log-log_volume-hour_cos-dist_min20-macd_signal-dow_sin-hour_sin-dow_cos-adx
3,full,"['ret_log', 'range_hl', 'log_volume', 'hour_cos', 'dist_max20', 'dist_min20', 'macd_signal', 'dow_sin', 'hour_sin', 'adx']",1,-10.974580074597815,-10.974580074597815,4390238.029839126,4392309.862586169,-10.625285171683682,-10.625285171683682,-11.719337551824172,-11.719337551824172,st3_full_ret_log-range_hl-log_volume-hour_cos-dist_max20-dist_min20-macd_signal-dow_sin-hour_sin-adx
2,diag,"['rolling_std_1d', 'ret_log', 'hour_cos', 'dist_max20', 'dist_min20', 'macd_signal', 'dow_sin', 'hour_sin', 'adx']",1,-11.270282873656685,-11.270282873656685,4508191.149462674,4508589.186295849,-10.625814253274175,-10.625814253274175,-11.726816999362015,-11.726816999362015,st2_diag_rolling_std_1d-ret_log-hour_cos-dist_max20-dist_min20-macd_signal-dow_sin-hour_sin-adx
3,diag,"['rolling_std_1d', 'ret_log', 'rolling_std_1h', 'log_volume', 'macd_signal', 'dow_sin', 'hour_sin', 'adx', 'mfi_14']",1,-11.134421775747114,-11.134421775747114,4453892.710298846,4454525.486802869,-10.628203765611351,-10.628203765611351,-11.57964626471135,-11.57964626471135,st3_diag_rolling_std_1d-ret_log-rolling_std_1h-log_volume-macd_signal-dow_sin-hour_sin-adx-mfi_14
2,diag,"['rolling_std_1d', 'ret_log', 'range_hl', 'log_volume', 'dist_max20', 'macd_signal', 'hour_sin', 'dow_cos', 'adx']",1,-11.23497267320566,-11.23497267320566,4494067.0692822635,4494465.106115439,-10.62926315182745,-10.62926315182745,-11.710817255448777,-11.710817255448777,st2_diag_rolling_std_1d-ret_log-range_hl-log_volume-dist_max20-macd_signal-hour_sin-dow_cos-adx
2,diag,"['rolling_std_1d', 'ret_log', 'rolling_std_1h', 'log_volume', 'hour_cos', 'dist_max20', 'macd_signal', 'hour_sin', 'dow_cos']",1,-11.16310242371839,-11.16310242371839,4465318.969487356,4465717.0063205315,-10.631863836621312,-10.631863836621312,-11.745124906169984,-11.745124906169984,st2_diag_rolling_std_1d-ret_log-rolling_std_1h-log_volume-hour_cos-dist_max20-macd_signal-hour_sin-dow_cos
2,diag,"['rolling_std_1d', 'ret_log', 'rolling_std_1h', 'log_volume', 'dist_min20', 'macd_signal', 'dow_sin', 'hour_sin', 'adx']",1,-11.21973834285719,-11.21973834285719,4487973.337142875,4488371.373976051,-10.632824168407383,-10.632824168407383,-11.793081529385883,-11.793081529385883,st2_diag_rolling_std_1d-ret_log-rolling_std_1h-log_volume-dist_min20-macd_signal-dow_sin-hour_sin-adx
3,full,"['rolling_std_1d', 'ret_log', 'log_volume', 'macd_signal', 'dow_sin', 'hour_sin', 'dow_cos', 'adx', 'mfi_14']",1,-10.677391584510517,-10.677391584510517,4271296.633804207,4273031.666153947,-10.63307716623361,-10.63307716623361,-11.277957150462118,-11.277957150462118,st3_full_rolling_std_1d-ret_log-log_volume-macd_signal-dow_sin-hour_sin-dow_cos-adx-mfi_14
3,diag,"['ret_log', 'atr_14', 'log_volume', 'hour_cos', 'dist_max20', 'dow_sin', 'hour_sin', 'dow_cos', 'adx']",1,-10.730954090347879,-10.730954090347879,4292505.636139152,4293138.412643175,-10.634001496711868,-10.634001496711868,-11.177755439654897,-11.177755439654897,st3_diag_ret_log-atr_14-log_volume-hour_cos-dist_max20-dow_sin-hour_sin-dow_cos-adx
2,diag,"['rolling_std_1d', 'ret_log', 'range_hl', 'hour_cos', 'dist_min20', 'macd_signal', 'dow_sin', 'hour_sin', 'adx']",1,-11.31358960277516,-11.31358960277516,4525513.841110064,4525911.877943239,-10.634243250143014,-10.634243250143014,-11.636216202708653,-11.636216202708653,st2_diag_rolling_std_1d-ret_log-range_hl-hour_cos-dist_min20-macd_signal-dow_sin-hour_sin-adx
2,diag,"['rolling_std_1d', 'ret_log', 'log_volume', 'hour_cos', 'dist_max20', 'dist_min20', 'macd_signal', 'dow_cos', 'adx']",1,-11.179721672740666,-11.179721672740666,4471966.669096266,4472364.705929441,-10.634440075538302,-10.634440075538302,-11.813715591031645,-11.813715591031645,st2_diag_rolling_std_1d-ret_log-log_volume-hour_cos-dist_max20-dist_min20-macd_signal-dow_cos-adx
3,diag,"['rolling_std_1d', 'ret_log', 'rolling_std_1h', 'log_volume', 'macd', 'dow_sin', 'hour_sin', 'dow_cos', 'adx']",1,-11.088329131425144,-11.088329131425144,4435455.652570058,4436088.429074081,-10.634913638789097,-10.634913638789097,-11.558806375479959,-11.558806375479959,st3_diag_rolling_std_1d-ret_log-rolling_std_1h-log_volume-macd-dow_sin-hour_sin-dow_cos-adx
2,full,"['ret_log', 'rolling_std_1h', 'log_volume', 'hour_cos', 'dist_min20', 'macd_signal', 'dow_sin', 'hour_sin', 'dow_cos']",1,-10.893145406322272,-10.893145406322272,4357480.162528909,4358613.036592563,-10.635009676788435,-10.635009676788435,-11.535191410072109,-11.535191410072109,st2_full_ret_log-rolling_std_1h-log_volume-hour_cos-dist_min20-macd_signal-dow_sin-hour_sin-dow_cos
2,full,"['ret_log', 'rolling_std_1h', 'log_volume', 'dist_min20', 'macd_signal', 'dow_sin', 'hour_sin', 'dow_cos', 'adx']",1,-11.0427913092332,-11.0427913092332,4417338.52369328,4418471.397756934,-10.63573755928963,-10.63573755928963,-11.496652549252941,-11.496652549252941,st2_full_ret_log-rolling_std_1h-log_volume-dist_min20-macd_signal-dow_sin-hour_sin-dow_cos-adx
3,diag,"['rolling_std_1d', 'ret_log', 'range_hl', 'log_volume', 'macd', 'dow_sin', 'hour_sin', 'dow_cos', 'adx']",1,-11.171262732435425,-11.171262732435425,4468629.09297417,4469261.869478193,-10.636024348028318,-10.636024348028318,-11.49481585477154,-11.49481585477154,st3_diag_rolling_std_1d-ret_log-range_hl-log_volume-macd-dow_sin-hour_sin-dow_cos-adx
2,full,"['rolling_std_1d', 'ret_log', 'rolling_std_1h', 'log_volume', 'hour_cos', 'dist_min20', 'dow_sin', 'hour_sin', 'adx']",1,-10.914620655019602,-10.914620655019602,4366070.262007841,4367203.136071495,-10.63708889028752,-10.63708889028752,-11.698887462638766,-11.698887462638766,st2_full_rolling_std_1d-ret_log-rolling_std_1h-log_volume-hour_cos-dist_min20-dow_sin-hour_sin-adx
2,full,"['ret_log', 'range_hl', 'hour_cos', 'dist_max20', 'macd_signal', 'dow_sin', 'hour_sin', 'dow_cos', 'adx']",1,-11.152159009462745,-11.152159009462745,4461085.603785098,4462218.4778487515,-10.637175932861881,-10.637175932861881,-11.323198090817092,-11.323198090817092,st2_full_ret_log-range_hl-hour_cos-dist_max20-macd_signal-dow_sin-hour_sin-dow_cos-adx
2,diag,"['rolling_std_1d', 'ret_log', 'range_hl', 'log_volume', 'dist_max20', 'dist_min20', 'dow_sin', 'hour_sin', 'adx']",1,-11.184892188243364,-11.184892188243364,4474034.875297345,4474432.912130521,-10.6372867390429,-10.6372867390429,-11.74100623173973,-11.74100623173973,st2_diag_rolling_std_1d-ret_log-range_hl-log_volume-dist_max20-dist_min20-dow_sin-hour_sin-adx
2,diag,"['rolling_std_1d', 'ret_log', 'rolling_std_1h', 'log_volume', 'dist_min20', 'macd_signal', 'dow_sin', 'dow_cos', 'adx']",1,-11.22516634489709,-11.22516634489709,4490144.537958836,4490542.574792012,-10.637317503724221,-10.637317503724221,-11.790884335553718,-11.790884335553718,st2_diag_rolling_std_1d-ret_log-rolling_std_1h-log_volume-dist_min20-macd_signal-dow_sin-dow_cos-adx
3,full,"['ret_log', 'range_hl', 'log_volume', 'hour_cos', 'dist_max20', 'dist_min20', 'macd_signal', 'hour_sin', 'dow_cos', 'adx']",1,-10.974054458488594,-10.974054458488594,4390027.7833954375,4392099.61614248,-10.638780375355791,-10.638780375355791,-11.724210447647796,-11.724210447647796,st3_full_ret_log-range_hl-log_volume-hour_cos-dist_max20-dist_min20-macd_signal-hour_sin-dow_cos-adx
2,diag,"['rolling_std_1d', 'ret_log', 'hour_cos', 'dist_max20', 'dist_min20', 'macd_signal', 'hour_sin', 'dow_cos', 'adx']",1,-11.266925699343671,-11.266925699343671,4506848.279737469,4507246.316570644,-10.639026445251272,-10.639026445251272,-11.735033041117646,-11.735033041117646,st2_diag_rolling_std_1d-ret_log-hour_cos-dist_max20-dist_min20-macd_signal-hour_sin-dow_cos-adx
2,diag,"['rolling_std_1d', 'ret_log', 'range_hl', 'log_volume', 'dist_max20', 'dist_min20', 'dow_sin', 'dow_cos', 'adx']",1,-11.18631824427431,-11.18631824427431,4474605.297709724,4475003.334542899,-10.63923102258269,-10.63923102258269,-11.736789733507536,-11.736789733507536,st2_diag_rolling_std_1d-ret_log-range_hl-log_volume-dist_max20-dist_min20-dow_sin-dow_cos-adx
2,diag,"['rolling_std_1d', 'ret_log', 'hour_cos', 'dist_max20', 'dist_min20', 'macd_signal', 'dow_sin', 'dow_cos', 'adx']",1,-11.286920995063808,-11.286920995063808,4514846.398025523,4515244.434858698,-10.63967295288447,-10.63967295288447,-11.73832854621842,-11.73832854621842,st2_diag_rolling_std_1d-ret_log-hour_cos-dist_max20-dist_min20-macd_signal-dow_sin-dow_cos-adx
3,full,"['ret_log', 'atr_14', 'log_volume', 'hour_cos', 'ma20_rel', 'dow_sin', 'hour_sin', 'dow_cos', 'adx']",1,-10.573041803645564,-10.573041803645564,4229556.7214582255,4231291.753807966,-10.63979922294259,-10.63979922294259,-11.269988835148942,-11.269988835148942,st3_full_ret_log-atr_14-log_volume-hour_cos-ma20_rel-dow_sin-hour_sin-dow_cos-adx
2,full,"['rolling_std_1d', 'ret_log', 'log_volume', 'hour_cos', 'dist_max20', 'macd_signal', 'dow_sin', 'dow_cos', 'adx']",1,-10.997326105793908,-10.997326105793908,4399152.442317563,4400285.316381217,-10.640360738732262,-10.640360738732262,-11.742777296294218,-11.742777296294218,st2_full_rolling_std_1d-ret_log-log_volume-hour_cos-dist_max20-macd_signal-dow_sin-dow_cos-adx
3,diag,"['ret_log', 'rolling_std_1h', 'log_volume', 'hour_cos', 'macd', 'dow_sin', 'hour_sin', 'dow_cos', 'adx']",1,-10.84361852500446,-10.84361852500446,4337571.410001785,4338204.186505808,-10.640864943118714,-10.640864943118714,-11.3400327408267,-11.3400327408267,st3_diag_ret_log-rolling_std_1h-log_volume-hour_cos-macd-dow_sin-hour_sin-dow_cos-adx
2,diag,"['rolling_std_1d', 'ret_log', 'range_hl', 'hour_cos', 'dist_min20', 'macd_signal', 'dow_sin', 'dow_cos', 'adx']",1,-11.319443264472588,-11.319443264472588,4527855.305789035,4528253.34262221,-10.641080868861351,-10.641080868861351,-11.63629527936714,-11.63629527936714,st2_diag_rolling_std_1d-ret_log-range_hl-hour_cos-dist_min20-macd_signal-dow_sin-dow_cos-adx
3,diag,"['rolling_std_1d', 'ret_log', 'rolling_std_1h', 'log_volume', 'hour_cos', 'rsi_14', 'dow_sin', 'hour_sin', 'dow_cos']",1,-10.902308050599931,-10.902308050599931,4361047.220239973,4361679.996743996,-10.641896077270014,-10.641896077270014,-11.475452679252859,-11.475452679252859,st3_diag_rolling_std_1d-ret_log-rolling_std_1h-log_volume-hour_cos-rsi_14-dow_sin-hour_sin-dow_cos
2,full,"['rolling_std_1d', 'ret_log', 'range_hl', 'log_volume', 'hour_cos', 'dist_min20', 'dow_sin', 'dow_cos', 'adx']",1,-10.88081302958479,-10.88081302958479,4352547.211833916,4353680.08589757,-10.643237935495922,-10.643237935495922,-11.750793045469878,-11.750793045469878,st2_full_rolling_std_1d-ret_log-range_hl-log_volume-hour_cos-dist_min20-dow_sin-dow_cos-adx
2,diag,"['ret_log', 'rolling_std_1h', 'log_volume', 'dist_max20', 'dist_min20', 'macd_signal', 'dow_sin', 'hour_sin', 'dow_cos']",1,-11.154020381390286,-11.154020381390286,4461686.152556114,4462084.189389289,-10.643766366991466,-10.643766366991466,-11.75172930670529,-11.75172930670529,st2_diag_ret_log-rolling_std_1h-log_volume-dist_max20-dist_min20-macd_signal-dow_sin-hour_sin-dow_cos
3,diag,"['rolling_std_1d', 'ret_log', 'log_volume', 'dist_max20', 'macd_signal', 'dow_sin', 'hour_sin', 'dow_cos', 'adx']",1,-11.031083668781553,-11.031083668781553,4412557.467512622,4413190.244016645,-10.645076789393688,-10.645076789393688,-11.629923473391706,-11.629923473391706,st3_diag_rolling_std_1d-ret_log-log_volume-dist_max20-macd_signal-dow_sin-hour_sin-dow_cos-adx
3,diag,"['rolling_std_1d', 'ret_log', 'range_hl', 'log_volume', 'hour_cos', 'rsi_14', 'dow_sin', 'hour_sin', 'adx']",1,-10.915436681433041,-10.915436681433041,4366298.672573216,4366931.449077239,-10.646305788388492,-10.646305788388492,-11.378899191445953,-11.378899191445953,st3_diag_rolling_std_1d-ret_log-range_hl-log_volume-hour_cos-rsi_14-dow_sin-hour_sin-adx
2,full,"['ret_log', 'atr_14', 'log_volume', 'hour_cos', 'dist_min20', 'macd_signal', 'dow_sin', 'hour_sin', 'dow_cos']",1,-10.827906450484171,-10.827906450484171,4331384.580193669,4332517.4542573225,-10.646355855792597,-10.646355855792597,-11.35891724398522,-11.35891724398522,st2_full_ret_log-atr_14-log_volume-hour_cos-dist_min20-macd_signal-dow_sin-hour_sin-dow_cos
2,diag,"['rolling_std_1d', 'ret_log', 'rolling_std_1h', 'log_volume', 'dist_min20', 'macd_signal', 'hour_sin', 'dow_cos', 'adx']",1,-11.215886044057747,-11.215886044057747,4486432.417623099,4486830.454456274,-10.646686190578576,-10.646686190578576,-11.798344478974123,-11.798344478974123,st2_diag_rolling_std_1d-ret_log-rolling_std_1h-log_volume-dist_min20-macd_signal-hour_sin-dow_cos-adx
3,diag,"['rolling_std_1d', 'ret_log', 'rolling_std_1h', 'log_volume', 'macd_signal', 'dow_sin', 'hour_sin', 'dow_cos', 'adx']",1,-11.111296964599346,-11.111296964599346,4444642.785839738,4445275.562343761,-10.647827962001003,-10.647827962001003,-11.568732158063142,-11.568732158063142,st3_diag_rolling_std_1d-ret_log-rolling_std_1h-log_volume-macd_signal-dow_sin-hour_sin-dow_cos-adx
3,full,"['ret_log', 'rolling_std_1h', 'log_volume', 'hour_cos', 'dist_max20', 'dist_min20', 'macd_signal', 'dow_sin', 'hour_sin', 'adx']",1,-10.985938719837216,-10.985938719837216,4394781.4879348865,4396853.320681929,-10.647846186213393,-10.647846186213393,-11.839575021609926,-11.839575021609926,st3_full_ret_log-rolling_std_1h-log_volume-hour_cos-dist_max20-dist_min20-macd_signal-dow_sin-hour_sin-adx
2,diag,"['rolling_std_1d', 'ret_log', 'range_hl', 'hour_cos', 'dist_min20', 'macd_signal', 'hour_sin', 'dow_cos', 'adx']",1,-11.309841530643011,-11.309841530643011,4524014.612257204,4524412.6490903795,-10.648106264752538,-10.648106264752538,-11.64234941838961,-11.64234941838961,st2_diag_rolling_std_1d-ret_log-range_hl-hour_cos-dist_min20-macd_signal-hour_sin-dow_cos-adx
3,diag,"['ret_log', 'range_hl', 'log_volume', 'hour_cos', 'macd_signal', 'dow_sin', 'hour_sin', 'dow_cos', 'adx']",1,-10.870029226654545,-10.870029226654545,4348135.690661818,4348768.467165841,-10.6494626764682,-10.6494626764682,-11.188639176859859,-11.188639176859859,st3_diag_ret_log-range_hl-log_volume-hour_cos-macd_signal-dow_sin-hour_sin-dow_cos-adx
2,full,"['rolling_std_1d', 'ret_log', 'rolling_std_1h', 'log_volume', 'hour_cos', 'dist_min20', 'dow_sin', 'dow_cos', 'adx']",1,-10.90185754664351,-10.90185754664351,4360965.018657404,4362097.892721058,-10.65007512813177,-10.65007512813177,-11.729346149522728,-11.729346149522728,st2_full_rolling_std_1d-ret_log-rolling_std_1h-log_volume-hour_cos-dist_min20-dow_sin-dow_cos-adx
2,diag,"['rolling_std_1d', 'ret_log', 'range_hl', 'log_volume', 'dist_max20', 'dist_min20', 'hour_sin', 'dow_cos', 'adx']",1,-11.181170465626575,-11.181170465626575,4472546.18625063,4472944.223083805,-10.650090184396298,-10.650090184396298,-11.747038860065596,-11.747038860065596,st2_diag_rolling_std_1d-ret_log-range_hl-log_volume-dist_max20-dist_min20-hour_sin-dow_cos-adx
2,diag,"['rolling_std_1d', 'ret_log', 'rolling_std_1h', 'dist_max20', 'dist_min20', 'dow_sin', 'hour_sin', 'dow_cos', 'adx']",1,-11.256439786647215,-11.256439786647215,4502653.914658886,4503051.951492062,-10.650697807459043,-10.650697807459043,-11.768774656856687,-11.768774656856687,st2_diag_rolling_std_1d-ret_log-rolling_std_1h-dist_max20-dist_min20-dow_sin-hour_sin-dow_cos-adx
2,diag,"['rolling_std_1d', 'ret_log', 'range_hl', 'dist_max20', 'macd_signal', 'dow_sin', 'hour_sin', 'dow_cos', 'adx']",1,-11.335577896311637,-11.335577896311637,4534309.158524655,4534707.19535783,-10.651142374280658,-10.651142374280658,-11.660398419630862,-11.660398419630862,st2_diag_rolling_std_1d-ret_log-range_hl-dist_max20-macd_signal-dow_sin-hour_sin-dow_cos-adx
2,full,"['rolling_std_1d', 'ret_log', 'rolling_std_1h', 'log_volume', 'hour_cos', 'dist_min20', 'hour_sin', 'dow_cos', 'adx']",1,-10.906216902223946,-10.906216902223946,4362708.760889579,4363841.6349532325,-10.651590618231907,-10.651590618231907,-11.719717030307004,-11.719717030307004,st2_full_rolling_std_1d-ret_log-rolling_std_1h-log_volume-hour_cos-dist_min20-hour_sin-dow_cos-adx
2,diag,"['rolling_std_1d', 'ret_log', 'rolling_std_1h', 'log_volume', 'hour_cos', 'dist_max20', 'dist_min20', 'dow_sin', 'hour_sin']",1,-11.042723711405811,-11.042723711405811,4417167.484562324,4417565.5213955,-10.654086570542749,-10.654086570542749,-11.787484898706863,-11.787484898706863,st2_diag_rolling_std_1d-ret_log-rolling_std_1h-log_volume-hour_cos-dist_max20-dist_min20-dow_sin-hour_sin
