split,states,cov,n_iter,seed,features,n_params,ll_train,ll_train_per_obs,AIC,BIC,ll_val,ll_val_per_obs,ll_test,ll_test_per_obs,config_id
1,3,full,200,42,"['rolling_std_1d', 'ret_log', 'rolling_std_1h', 'log_volume', 'hour_cos', 'macd', 'dow_sin', 'hour_sin', 'dow_cos', 'adx']",203,-2337951.645514501,-11.689758227572504,4676309.291029002,4678381.123776044,-573141.9169323676,-11.462838338647352,-614066.6067675493,-12.281332135350986,st3_full_rolling_std_1d-ret_log-rolling_std_1h-log_volume-hour_cos-macd-dow_sin-hour_sin-dow_cos-adx
1,3,diag,200,42,"['rolling_std_1d', 'ret_log', 'range_hl', 'log_volume', 'hour_cos', 'ma20_rel', 'dow_sin', 'hour_sin', 'dow_cos', 'adx']",68,-2431452.2262548204,-12.157261131274101,4863040.452509641,4863734.465449537,-593649.9606907424,-11.872999213814847,-635972.6515191199,-12.719453030382397,st3_diag_rolling_std_1d-ret_log-range_hl-log_volume-hour_cos-ma20_rel-dow_sin-hour_sin-dow_cos-adx
1,3,diag,200,42,"['rolling_std_1d', 'ret_log', 'rolling_std_1h', 'log_volume', 'hour_cos', 'macd', 'dow_sin', 'hour_sin', 'dow_cos', 'adx']",68,-2425476.9160112543,-12.12738458005627,4851089.832022509,4851783.844962405,-585882.083539938,-11.71764167079876,-636448.9167859679,-12.728978335719358,st3_diag_rolling_std_1d-ret_log-rolling_std_1h-log_volume-hour_cos-macd-dow_sin-hour_sin-dow_cos-adx
1,3,full,200,42,"['rolling_std_1d', 'ret_log', 'range_hl', 'log_volume', 'hour_cos', 'ma20_rel', 'dow_sin', 'hour_sin', 'dow_cos', 'adx']",203,-2350931.0288113793,-11.754655144056896,4702268.057622759,4704339.890369801,-574484.6340811115,-11.48969268162223,-635886.658370572,-12.71773316741144,st3_full_rolling_std_1d-ret_log-range_hl-log_volume-hour_cos-ma20_rel-dow_sin-hour_sin-dow_cos-adx
1,3,diag,200,42,"['rolling_std_1d', 'ret_log', 'range_hl', 'log_volume', 'hour_cos', 'macd_signal', 'hour_sin', 'dow_cos', 'adx', 'mfi_14']",68,-2449768.1065772753,-12.248840532886376,4899672.213154551,4900366.226094447,-600079.1623466196,-12.001583246932393,-641497.1608196113,-12.829943216392225,st3_diag_rolling_std_1d-ret_log-range_hl-log_volume-hour_cos-macd_signal-hour_sin-dow_cos-adx-mfi_14
1,3,diag,200,42,"['rolling_std_1d', 'ret_log', 'rolling_std_1h', 'log_volume', 'hour_cos', 'macd_signal', 'dow_sin', 'hour_sin', 'dow_cos', 'mfi_14']",68,-2449546.252884281,-12.247731264421404,4899228.505768562,4899922.518708458,-593491.4325274166,-11.869828650548332,-643637.6351175965,-12.87275270235193,st3_diag_rolling_std_1d-ret_log-rolling_std_1h-log_volume-hour_cos-macd_signal-dow_sin-hour_sin-dow_cos-mfi_14
1,2,diag,200,42,"['rolling_std_1d', 'ret_log', 'rolling_std_1h', 'log_volume', 'hour_cos', 'dow_sin', 'hour_sin', 'dow_cos', 'adx', 'mfi_14']",43,-2566914.7458357792,-12.834573729178896,5133915.4916715585,5134354.352795316,-638017.7291176259,-12.760354582352518,-671423.2409291121,-13.428464818582242,st2_diag_rolling_std_1d-ret_log-rolling_std_1h-log_volume-hour_cos-dow_sin-hour_sin-dow_cos-adx-mfi_14
1,3,full,200,42,"['rolling_std_1d', 'ret_log', 'range_hl', 'log_volume', 'hour_cos', 'dow_sin', 'hour_sin', 'dow_cos', 'adx', 'mfi_14']",203,-1819904.4256886782,-9.099522128443391,3640214.8513773563,3642286.684124399,-453703.02267845196,-9.07406045356904,-486066.29032670165,-9.721325806534033,st3_full_rolling_std_1d-ret_log-range_hl-log_volume-hour_cos-dow_sin-hour_sin-dow_cos-adx-mfi_14
1,3,full,200,42,"['rolling_std_1d', 'ret_log', 'rolling_std_1h', 'log_volume', 'hour_cos', 'macd_signal', 'dow_sin', 'hour_sin', 'adx', 'mfi_14']",203,-2328678.890702298,-11.64339445351149,4657763.781404596,4659835.614151638,-571711.1333472665,-11.43422266694533,-612266.9194843704,-12.245338389687408,st3_full_rolling_std_1d-ret_log-rolling_std_1h-log_volume-hour_cos-macd_signal-dow_sin-hour_sin-adx-mfi_14
1,3,full,200,42,"['rolling_std_1d', 'ret_log', 'rolling_std_1h', 'log_volume', 'hour_cos', 'ma20_rel', 'dow_sin', 'hour_sin', 'dow_cos', 'adx']",203,-2353793.137158255,-11.768965685791276,4707992.27431651,4710064.107063552,-576126.1096877052,-11.522522193754103,-635471.6045290739,-12.709432090581478,st3_full_rolling_std_1d-ret_log-rolling_std_1h-log_volume-hour_cos-ma20_rel-dow_sin-hour_sin-dow_cos-adx
1,2,full,200,42,"['rolling_std_1d', 'ret_log', 'rolling_std_1h', 'log_volume', 'hour_cos', 'dow_sin', 'hour_sin', 'dow_cos', 'adx', 'mfi_14']",133,-2522829.396416909,-12.614146982084545,5045924.792833818,5047282.200495673,-627869.45429861,-12.557389085972199,-665730.0848883702,-13.314601697767404,st2_full_rolling_std_1d-ret_log-rolling_std_1h-log_volume-hour_cos-dow_sin-hour_sin-dow_cos-adx-mfi_14
1,2,full,200,42,"['rolling_std_1d', 'ret_log', 'range_hl', 'log_volume', 'hour_cos', 'rsi_14', 'dow_sin', 'hour_sin', 'dow_cos', 'adx']",133,-2502217.72770299,-12.51108863851495,5004701.45540598,5006058.863067836,-618886.9583941244,-12.377739167882488,-653619.2262181656,-13.072384524363311,st2_full_rolling_std_1d-ret_log-range_hl-log_volume-hour_cos-rsi_14-dow_sin-hour_sin-dow_cos-adx
1,3,full,200,42,"['rolling_std_1d', 'ret_log', 'range_hl', 'log_volume', 'hour_cos', 'rsi_14', 'dow_sin', 'hour_sin', 'dow_cos', 'adx']",203,-2325480.738266591,-11.627403691332955,4651367.476533182,4653439.309280224,-575335.8884782597,-11.506717769565194,-607846.4603168124,-12.156929206336248,st3_full_rolling_std_1d-ret_log-range_hl-log_volume-hour_cos-rsi_14-dow_sin-hour_sin-dow_cos-adx
1,2,full,200,42,"['rolling_std_1d', 'ret_log', 'range_hl', 'log_volume', 'hour_cos', 'macd_signal', 'hour_sin', 'dow_cos', 'adx', 'mfi_14']",133,-2485292.273222372,-12.426461366111859,4970850.546444744,4972207.954106599,-604164.2210752681,-12.083284421505363,-657486.9794997148,-13.149739589994295,st2_full_rolling_std_1d-ret_log-range_hl-log_volume-hour_cos-macd_signal-hour_sin-dow_cos-adx-mfi_14
1,2,diag,200,42,"['rolling_std_1d', 'ret_log', 'rolling_std_1h', 'log_volume', 'hour_cos', 'macd_signal', 'hour_sin', 'dow_cos', 'adx', 'mfi_14']",43,-2560774.1135762506,-12.803870567881253,5121634.227152501,5122073.088276259,-627269.1275864897,-12.545382551729793,-669440.9125789284,-13.388818251578568,st2_diag_rolling_std_1d-ret_log-rolling_std_1h-log_volume-hour_cos-macd_signal-hour_sin-dow_cos-adx-mfi_14
1,3,diag,200,42,"['rolling_std_1d', 'ret_log', 'rolling_std_1h', 'log_volume', 'hour_cos', 'macd_signal', 'dow_sin', 'hour_sin', 'adx', 'mfi_14']",68,-2430964.433825001,-12.154822169125005,4862064.867650002,4862758.880589899,-590058.7198493595,-11.80117439698719,-640293.5917542337,-12.805871835084673,st3_diag_rolling_std_1d-ret_log-rolling_std_1h-log_volume-hour_cos-macd_signal-dow_sin-hour_sin-adx-mfi_14
1,2,full,200,42,"['rolling_std_1d', 'ret_log', 'rolling_std_1h', 'log_volume', 'hour_cos', 'macd_signal', 'hour_sin', 'dow_cos', 'adx', 'mfi_14']",133,-2494427.7062872704,-12.472138531436352,4989121.412574541,4990478.820236396,-611043.6204031978,-12.220872408063956,-662391.8006508093,-13.247836013016187,st2_full_rolling_std_1d-ret_log-rolling_std_1h-log_volume-hour_cos-macd_signal-hour_sin-dow_cos-adx-mfi_14
1,2,diag,200,42,"['rolling_std_1d', 'ret_log', 'range_hl', 'log_volume', 'hour_cos', 'macd_signal', 'dow_sin', 'dow_cos', 'adx', 'mfi_14']",43,-2559187.8530672328,-12.795939265336164,5118461.7061344655,5118900.567258223,-628035.0621561018,-12.560701243122036,-662879.9851560125,-13.257599703120249,st2_diag_rolling_std_1d-ret_log-range_hl-log_volume-hour_cos-macd_signal-dow_sin-dow_cos-adx-mfi_14
1,2,diag,200,42,"['rolling_std_1d', 'ret_log', 'rolling_std_1h', 'log_volume', 'hour_cos', 'rsi_14', 'dow_sin', 'hour_sin', 'dow_cos', 'adx']",43,-2562682.5428568367,-12.813412714284183,5125451.085713673,5125889.946837431,-634097.7890814174,-12.681955781628348,-668947.166094871,-13.37894332189742,st2_diag_rolling_std_1d-ret_log-rolling_std_1h-log_volume-hour_cos-rsi_14-dow_sin-hour_sin-dow_cos-adx
1,2,full,200,42,"['rolling_std_1d', 'ret_log', 'rolling_std_1h', 'log_volume', 'hour_cos', 'rsi_14', 'dow_sin', 'hour_sin', 'dow_cos', 'adx']",133,-2509476.541545506,-12.54738270772753,5019219.083091012,5020576.490752867,-621022.0013993786,-12.420440027987572,-662453.5033092935,-13.24907006618587,st2_full_rolling_std_1d-ret_log-rolling_std_1h-log_volume-hour_cos-rsi_14-dow_sin-hour_sin-dow_cos-adx
1,3,diag,200,42,"['rolling_std_1d', 'ret_log', 'range_hl', 'log_volume', 'hour_cos', 'rsi_14', 'dow_sin', 'hour_sin', 'dow_cos', 'adx']",68,-2464100.8140886948,-12.320504070443473,4928337.6281773895,4929031.641117286,-608799.842657632,-12.17599685315264,-640221.325852653,-12.804426517053061,st3_diag_rolling_std_1d-ret_log-range_hl-log_volume-hour_cos-rsi_14-dow_sin-hour_sin-dow_cos-adx
1,2,full,200,42,"['rolling_std_1d', 'ret_log', 'range_hl', 'log_volume', 'hour_cos', 'macd_signal', 'dow_sin', 'dow_cos', 'adx', 'mfi_14']",133,-2483503.6130007533,-12.417518065003767,4967273.226001507,4968630.633663362,-604190.3768889093,-12.083807537778185,-658260.9323604085,-13.16521864720817,st2_full_rolling_std_1d-ret_log-range_hl-log_volume-hour_cos-macd_signal-dow_sin-dow_cos-adx-mfi_14
1,3,full,200,42,"['rolling_std_1d', 'ret_log', 'range_hl', 'log_volume', 'hour_cos', 'macd_signal', 'hour_sin', 'dow_cos', 'adx', 'mfi_14']",203,-2358378.433951257,-11.791892169756284,4717162.867902514,4719234.700649556,-579112.9757750066,-11.582259515500132,-623692.7783193876,-12.473855566387751,st3_full_rolling_std_1d-ret_log-range_hl-log_volume-hour_cos-macd_signal-hour_sin-dow_cos-adx-mfi_14
1,3,diag,200,42,"['rolling_std_1d', 'ret_log', 'rolling_std_1h', 'log_volume', 'hour_cos', 'ma20_rel', 'dow_sin', 'hour_sin', 'dow_cos', 'adx']",68,-2429784.076207568,-12.14892038103784,4859704.152415136,4860398.165355032,-594044.6364990049,-11.880892729980099,-642894.8225495837,-12.857896450991674,st3_diag_rolling_std_1d-ret_log-rolling_std_1h-log_volume-hour_cos-ma20_rel-dow_sin-hour_sin-dow_cos-adx
1,3,diag,200,42,"['rolling_std_1d', 'ret_log', 'range_hl', 'log_volume', 'hour_cos', 'macd_signal', 'dow_sin', 'dow_cos', 'adx', 'mfi_14']",68,-2451347.567929005,-12.256737839645023,4902831.13585801,4903525.148797906,-599873.34465667,-11.9974668931334,-641158.9534573131,-12.823179069146262,st3_diag_rolling_std_1d-ret_log-range_hl-log_volume-hour_cos-macd_signal-dow_sin-dow_cos-adx-mfi_14
1,2,diag,200,42,"['rolling_std_1d', 'ret_log', 'rolling_std_1h', 'log_volume', 'hour_cos', 'macd_signal', 'dow_sin', 'dow_cos', 'adx', 'mfi_14']",43,-2560703.3510841117,-12.803516755420558,5121492.702168223,5121931.563291981,-626739.8813313066,-12.534797626626133,-668820.2461095942,-13.376404922191885,st2_diag_rolling_std_1d-ret_log-rolling_std_1h-log_volume-hour_cos-macd_signal-dow_sin-dow_cos-adx-mfi_14
1,2,full,200,42,"['rolling_std_1d', 'ret_log', 'rolling_std_1h', 'log_volume', 'hour_cos', 'macd_signal', 'dow_sin', 'dow_cos', 'adx', 'mfi_14']",133,-2492699.396880172,-12.46349698440086,4985664.793760344,4987022.2014222,-610699.6775921645,-12.21399355184329,-662226.5000272637,-13.244530000545273,st2_full_rolling_std_1d-ret_log-rolling_std_1h-log_volume-hour_cos-macd_signal-dow_sin-dow_cos-adx-mfi_14
1,2,diag,200,42,"['rolling_std_1d', 'ret_log', 'log_volume', 'hour_cos', 'dist_min20', 'macd_signal', 'dow_sin', 'hour_sin', 'dow_cos', 'adx']",43,-2576100.0506535587,-12.880500253267794,5152286.101307117,5152724.962430875,-627268.7560509524,-12.545375121019047,-672663.9957432684,-13.453279914865368,st2_diag_rolling_std_1d-ret_log-log_volume-hour_cos-dist_min20-macd_signal-dow_sin-hour_sin-dow_cos-adx
1,3,full,200,42,"['rolling_std_1d', 'ret_log', 'rolling_std_1h', 'log_volume', 'hour_cos', 'rsi_14', 'dow_sin', 'hour_sin', 'dow_cos', 'adx']",203,-2329410.6235748385,-11.647053117874192,4659227.247149677,4661299.079896719,-577080.0364251003,-11.541600728502006,-614483.8602718263,-12.289677205436526,st3_full_rolling_std_1d-ret_log-rolling_std_1h-log_volume-hour_cos-rsi_14-dow_sin-hour_sin-dow_cos-adx
1,3,full,200,42,"['rolling_std_1d', 'ret_log', 'rolling_std_1h', 'log_volume', 'hour_cos', 'dow_sin', 'hour_sin', 'dow_cos', 'adx', 'mfi_14']",203,-2346454.0154742375,-11.732270077371188,4693314.030948475,4695385.863695517,-584544.2411720569,-11.690884823441138,-618947.6930126536,-12.378953860253072,st3_full_rolling_std_1d-ret_log-rolling_std_1h-log_volume-hour_cos-dow_sin-hour_sin-dow_cos-adx-mfi_14
1,2,diag,200,42,"['rolling_std_1d', 'ret_log', 'range_hl', 'log_volume', 'dist_min20', 'macd_signal', 'dow_sin', 'hour_sin', 'dow_cos', 'adx']",43,-2537181.378280968,-12.685906891404839,5074448.756561936,5074887.617685693,-604470.3155667605,-12.08940631133521,-657391.2637015806,-13.14782527403161,st2_diag_rolling_std_1d-ret_log-range_hl-log_volume-dist_min20-macd_signal-dow_sin-hour_sin-dow_cos-adx
1,3,diag,200,42,"['rolling_std_1d', 'ret_log', 'rolling_std_1h', 'log_volume', 'hour_cos', 'macd_signal', 'dow_sin', 'dow_cos', 'adx', 'mfi_14']",68,-2446642.9160710135,-12.233214580355067,4893421.832142027,4894115.8450819235,-598589.4473320935,-11.971788946641869,-646382.7772844777,-12.927655545689554,st3_diag_rolling_std_1d-ret_log-rolling_std_1h-log_volume-hour_cos-macd_signal-dow_sin-dow_cos-adx-mfi_14
1,3,diag,200,42,"['rolling_std_1d', 'ret_log', 'rolling_std_1h', 'log_volume', 'hour_cos', 'dow_sin', 'hour_sin', 'dow_cos', 'adx', 'mfi_14']",68,-2468472.2650594516,-12.342361325297258,4937080.530118903,4937774.5430588,-612362.3532587591,-12.247247065175182,-648770.9432592334,-12.975418865184668,st3_diag_rolling_std_1d-ret_log-rolling_std_1h-log_volume-hour_cos-dow_sin-hour_sin-dow_cos-adx-mfi_14
1,2,full,200,42,"['rolling_std_1d', 'ret_log', 'range_hl', 'log_volume', 'dist_min20', 'macd_signal', 'dow_sin', 'hour_sin', 'dow_cos', 'adx']",133,-2447275.901838531,-12.236379509192654,4894817.803677062,4896175.211338917,-584868.4919767173,-11.697369839534344,-643579.368796924,-12.87158737593848,st2_full_rolling_std_1d-ret_log-range_hl-log_volume-dist_min20-macd_signal-dow_sin-hour_sin-dow_cos-adx
1,2,diag,200,42,"['rolling_std_1d', 'ret_log', 'log_volume', 'hour_cos', 'dist_max20', 'macd_signal', 'dow_sin', 'hour_sin', 'dow_cos', 'adx']",43,-2570540.6258039316,-12.852703129019659,5141167.251607863,5141606.112731621,-624537.3782748979,-12.490747565497959,-671033.7796414455,-13.42067559282891,st2_diag_rolling_std_1d-ret_log-log_volume-hour_cos-dist_max20-macd_signal-dow_sin-hour_sin-dow_cos-adx
1,3,full,200,42,"['rolling_std_1d', 'ret_log', 'rolling_std_1h', 'log_volume', 'hour_cos', 'macd_signal', 'hour_sin', 'dow_cos', 'adx', 'mfi_14']",203,-2327017.573528227,-11.635087867641134,4654441.147056454,4656512.979803496,-572498.0755917476,-11.449961511834953,-612752.4951913226,-12.255049903826453,st3_full_rolling_std_1d-ret_log-rolling_std_1h-log_volume-hour_cos-macd_signal-hour_sin-dow_cos-adx-mfi_14
1,3,full,200,42,"['rolling_std_1d', 'ret_log', 'range_hl', 'log_volume', 'hour_cos', 'macd_signal', 'dow_sin', 'dow_cos', 'adx', 'mfi_14']",203,-2365801.5432658116,-11.829007716329059,4732009.086531623,4734080.919278665,-580745.3120757162,-11.614906241514324,-629710.5084526102,-12.594210169052204,st3_full_rolling_std_1d-ret_log-range_hl-log_volume-hour_cos-macd_signal-dow_sin-dow_cos-adx-mfi_14
1,2,diag,200,42,"['rolling_std_1d', 'ret_log', 'range_hl', 'log_volume', 'dist_max20', 'macd_signal', 'dow_sin', 'hour_sin', 'dow_cos', 'adx']",43,-2530761.2134958673,-12.653806067479337,5061608.426991735,5062047.288115492,-601769.9875515898,-12.035399751031797,-655983.6288719525,-13.11967257743905,st2_diag_rolling_std_1d-ret_log-range_hl-log_volume-dist_max20-macd_signal-dow_sin-hour_sin-dow_cos-adx
1,2,full,200,42,"['rolling_std_1d', 'ret_log', 'range_hl', 'log_volume', 'dist_max20', 'macd_signal', 'dow_sin', 'hour_sin', 'dow_cos', 'adx']",133,-2442550.071902372,-12.21275035951186,4885366.143804744,4886723.551466599,-581785.7698136173,-11.635715396272348,-642133.4872065088,-12.842669744130175,st2_full_rolling_std_1d-ret_log-range_hl-log_volume-dist_max20-macd_signal-dow_sin-hour_sin-dow_cos-adx
1,2,full,200,42,"['rolling_std_1d', 'ret_log', 'log_volume', 'hour_cos', 'dist_max20', 'macd_signal', 'dow_sin', 'hour_sin', 'dow_cos', 'adx']",133,-2475964.9208779447,-12.379824604389723,4952195.841755889,4953553.249417745,-601230.5693030743,-12.024611386061485,-656005.7824216413,-13.120115648432826,st2_full_rolling_std_1d-ret_log-log_volume-hour_cos-dist_max20-macd_signal-dow_sin-hour_sin-dow_cos-adx
1,3,diag,200,42,"['rolling_std_1d', 'ret_log', 'rolling_std_1h', 'log_volume', 'hour_cos', 'rsi_14', 'dow_sin', 'hour_sin', 'dow_cos', 'adx']",68,-2465466.0042300504,-12.327330021150251,4931068.008460101,4931762.021399997,-609219.8042162117,-12.184396084324232,-647722.6487073854,-12.954452974147708,st3_diag_rolling_std_1d-ret_log-rolling_std_1h-log_volume-hour_cos-rsi_14-dow_sin-hour_sin-dow_cos-adx
1,3,diag,200,42,"['rolling_std_1d', 'ret_log', 'rolling_std_1h', 'log_volume', 'hour_cos', 'macd_signal', 'hour_sin', 'dow_cos', 'adx', 'mfi_14']",68,-2430661.868161742,-12.153309340808711,4861459.736323484,4862153.749263381,-590705.3936836823,-11.814107873673647,-640453.7299644675,-12.80907459928935,st3_diag_rolling_std_1d-ret_log-rolling_std_1h-log_volume-hour_cos-macd_signal-hour_sin-dow_cos-adx-mfi_14
1,3,full,200,42,"['rolling_std_1d', 'ret_log', 'rolling_std_1h', 'log_volume', 'hour_cos', 'macd_signal', 'dow_sin', 'dow_cos', 'adx', 'mfi_14']",203,-2372173.165764942,-11.860865828824709,4744752.331529884,4746824.164276926,-579476.1186712461,-11.589522373424922,-636700.5524144081,-12.734011048288162,st3_full_rolling_std_1d-ret_log-rolling_std_1h-log_volume-hour_cos-macd_signal-dow_sin-dow_cos-adx-mfi_14
1,3,diag,200,42,"['rolling_std_1d', 'ret_log', 'range_hl', 'log_volume', 'dist_min20', 'macd_signal', 'dow_sin', 'hour_sin', 'dow_cos', 'adx']",68,-2446526.020023569,-12.232630100117845,4893188.040047138,4893882.052987034,-579872.2408889796,-11.597444817779593,-634440.2394662013,-12.688804789324026,st3_diag_rolling_std_1d-ret_log-range_hl-log_volume-dist_min20-macd_signal-dow_sin-hour_sin-dow_cos-adx
1,3,diag,200,42,"['rolling_std_1d', 'ret_log', 'range_hl', 'log_volume', 'dist_max20', 'macd_signal', 'dow_sin', 'hour_sin', 'dow_cos', 'adx']",68,-2445241.155650381,-12.226205778251906,4890618.311300762,4891312.324240658,-580078.1273126337,-11.601562546252673,-635494.7623765398,-12.709895247530795,st3_diag_rolling_std_1d-ret_log-range_hl-log_volume-dist_max20-macd_signal-dow_sin-hour_sin-dow_cos-adx
1,2,diag,200,42,"['rolling_std_1d', 'ret_log', 'range_hl', 'hour_cos', 'dist_min20', 'macd_signal', 'dow_sin', 'hour_sin', 'dow_cos', 'adx']",43,-2545734.2393395137,-12.728671196697569,5091554.478679027,5091993.339802785,-602715.9189854796,-12.054318379709592,-652556.0337475231,-13.051120674950463,st2_diag_rolling_std_1d-ret_log-range_hl-hour_cos-dist_min20-macd_signal-dow_sin-hour_sin-dow_cos-adx
1,2,diag,200,42,"['rolling_std_1d', 'ret_log', 'range_hl', 'hour_cos', 'dist_max20', 'macd_signal', 'dow_sin', 'hour_sin', 'dow_cos', 'adx']",43,-2538468.5187454885,-12.692342593727442,5077023.037490977,5077461.898614734,-600510.2910574463,-12.010205821148926,-650789.7258708035,-13.015794517416069,st2_diag_rolling_std_1d-ret_log-range_hl-hour_cos-dist_max20-macd_signal-dow_sin-hour_sin-dow_cos-adx
1,3,full,200,42,"['rolling_std_1d', 'ret_log', 'range_hl', 'log_volume', 'dist_max20', 'macd_signal', 'dow_sin', 'hour_sin', 'dow_cos', 'adx']",203,-1207273.1213410208,-6.036365606705104,2414952.2426820416,2417024.0754290842,-278593.45302838343,-5.571869060567669,-323242.5280007413,-6.464850560014827,st3_full_rolling_std_1d-ret_log-range_hl-log_volume-dist_max20-macd_signal-dow_sin-hour_sin-dow_cos-adx
1,2,full,200,42,"['rolling_std_1d', 'ret_log', 'log_volume', 'hour_cos', 'dist_min20', 'macd_signal', 'dow_sin', 'hour_sin', 'dow_cos', 'adx']",133,-2482393.8619132983,-12.41196930956649,4965053.7238265965,4966411.131488452,-603830.151646404,-12.076603032928078,-657109.3798237026,-13.142187596474052,st2_full_rolling_std_1d-ret_log-log_volume-hour_cos-dist_min20-macd_signal-dow_sin-hour_sin-dow_cos-adx
1,2,full,200,42,"['rolling_std_1d', 'ret_log', 'range_hl', 'hour_cos', 'dist_max20', 'macd_signal', 'dow_sin', 'hour_sin', 'dow_cos', 'adx']",133,-2466050.163160772,-12.33025081580386,4932366.326321544,4933723.733983399,-582144.6883575822,-11.642893767151644,-632107.6828550374,-12.642153657100748,st2_full_rolling_std_1d-ret_log-range_hl-hour_cos-dist_max20-macd_signal-dow_sin-hour_sin-dow_cos-adx
1,3,diag,200,42,"['rolling_std_1d', 'ret_log', 'range_hl', 'hour_cos', 'dist_min20', 'macd_signal', 'dow_sin', 'hour_sin', 'dow_cos', 'adx']",68,-2446888.8309590262,-12.234444154795131,4893913.6619180525,4894607.674857949,-580167.7555632449,-11.603355111264898,-624837.685941842,-12.49675371883684,st3_diag_rolling_std_1d-ret_log-range_hl-hour_cos-dist_min20-macd_signal-dow_sin-hour_sin-dow_cos-adx
1,2,diag,200,42,"['rolling_std_1d', 'ret_log', 'rolling_std_1h', 'log_volume', 'dist_min20', 'macd_signal', 'dow_sin', 'hour_sin', 'dow_cos', 'adx']",43,-2526950.7669551885,-12.634753834775942,5053987.533910377,5054426.395034134,-602650.0957873818,-12.053001915747634,-660358.6845144125,-13.20717369028825,st2_diag_rolling_std_1d-ret_log-rolling_std_1h-log_volume-dist_min20-macd_signal-dow_sin-hour_sin-dow_cos-adx
1,2,full,200,42,"['rolling_std_1d', 'ret_log', 'range_hl', 'hour_cos', 'dist_min20', 'macd_signal', 'dow_sin', 'hour_sin', 'dow_cos', 'adx']",133,-2466974.9731356218,-12.334874865678108,4934215.9462712435,4935573.353933099,-582398.3078040206,-11.647966156080411,-631522.1222527807,-12.630442445055614,st2_full_rolling_std_1d-ret_log-range_hl-hour_cos-dist_min20-macd_signal-dow_sin-hour_sin-dow_cos-adx
1,3,diag,200,42,"['rolling_std_1d', 'ret_log', 'log_volume', 'hour_cos', 'dist_min20', 'macd_signal', 'dow_sin', 'hour_sin', 'dow_cos', 'adx']",68,-2429875.2471151254,-12.149376235575627,4859886.494230251,4860580.507170147,-590145.0241848369,-11.802900483696737,-640354.4166144538,-12.807088332289075,st3_diag_rolling_std_1d-ret_log-log_volume-hour_cos-dist_min20-macd_signal-dow_sin-hour_sin-dow_cos-adx
1,2,diag,200,42,"['rolling_std_1d', 'ret_log', 'rolling_std_1h', 'log_volume', 'dist_max20', 'macd_signal', 'dow_sin', 'hour_sin', 'dow_cos', 'adx']",43,-2519800.3218755685,-12.599001609377842,5039686.643751137,5040125.504874894,-600143.1468975786,-12.002862937951573,-658720.5828177045,-13.17441165635409,st2_diag_rolling_std_1d-ret_log-rolling_std_1h-log_volume-dist_max20-macd_signal-dow_sin-hour_sin-dow_cos-adx
1,3,diag,200,42,"['rolling_std_1d', 'ret_log', 'log_volume', 'hour_cos', 'dist_max20', 'macd_signal', 'dow_sin', 'hour_sin', 'dow_cos', 'adx']",68,-2423299.2233214565,-12.116496116607282,4846734.446642913,4847428.459582809,-587123.2741699478,-11.742465483398957,-638676.587788697,-12.77353175577394,st3_diag_rolling_std_1d-ret_log-log_volume-hour_cos-dist_max20-macd_signal-dow_sin-hour_sin-dow_cos-adx
